Agency,Site,Date,Discharge,Letter
USGS,2358000,2/10/1983,49100,A
USGS,2358000,2/11/1983,48300,A
USGS,2358000,2/12/1983,51000,A
USGS,2358000,2/13/1983,48200,A
USGS,2358000,2/14/1983,49500,A
USGS,2358000,2/15/1983,54300,A
USGS,2358000,2/16/1983,63400,A
USGS,2358000,2/17/1983,69900,A
USGS,2358000,2/18/1983,67800,A
USGS,2358000,2/19/1983,66600,A
USGS,2358000,2/20/1983,60500,A
USGS,2358000,2/21/1983,54200,A
USGS,2358000,2/22/1983,51400,A
USGS,2358000,2/23/1983,46700,A
USGS,2358000,2/24/1983,47500,A
USGS,2358000,2/25/1983,47300,A
USGS,2358000,2/26/1983,45500,A
USGS,2358000,2/27/1983,37600,A
USGS,2358000,2/28/1983,41100,A
USGS,2358000,3/1/1983,46900,A
USGS,2358000,3/2/1983,45600,A
USGS,2358000,3/3/1983,44200,A
USGS,2358000,3/4/1983,44200,A
USGS,2358000,3/5/1983,40200,A
USGS,2358000,3/6/1983,46600,A
USGS,2358000,3/7/1983,63400,A
USGS,2358000,3/8/1983,78100,A
USGS,2358000,3/9/1983,79000,A
USGS,2358000,3/10/1983,70300,A
USGS,2358000,3/11/1983,69800,A
USGS,2358000,3/12/1983,98600,A
USGS,2358000,3/13/1983,62200,A
USGS,2358000,3/14/1983,56300,A
USGS,2358000,3/15/1983,53300,A
USGS,2358000,3/16/1983,52700,A
USGS,2358000,3/17/1983,52400,A
USGS,2358000,3/18/1983,48000,A
USGS,2358000,3/19/1983,46900,A
USGS,2358000,3/20/1983,46600,A
USGS,2358000,3/21/1983,50700,A
USGS,2358000,3/22/1983,54700,A
USGS,2358000,3/23/1983,53700,A
USGS,2358000,3/24/1983,48500,A
USGS,2358000,3/25/1983,48700,A
USGS,2358000,3/26/1983,49100,A
USGS,2358000,3/27/1983,61700,A
USGS,2358000,3/28/1983,74200,A
USGS,2358000,3/29/1983,81100,A
USGS,2358000,3/30/1983,81100,A
USGS,2358000,3/31/1983,72900,A
USGS,2358000,4/1/1983,65200,A
USGS,2358000,4/2/1983,66400,A
USGS,2358000,4/3/1983,64200,A
USGS,2358000,4/4/1983,63800,A
USGS,2358000,4/5/1983,62300,A
USGS,2358000,4/6/1983,58000,A
USGS,2358000,4/7/1983,50700,A
USGS,2358000,4/8/1983,53300,A
USGS,2358000,4/9/1983,62300,A
USGS,2358000,4/10/1983,70900,A
USGS,2358000,4/11/1983,79500,A
USGS,2358000,4/12/1983,80400,A
USGS,2358000,4/13/1983,69500,A
USGS,2358000,4/14/1983,65800,A
USGS,2358000,4/15/1983,70600,A
USGS,2358000,4/16/1983,69700,A
USGS,2358000,4/17/1983,69600,A
USGS,2358000,4/18/1983,70000,A
USGS,2358000,4/19/1983,65400,A
USGS,2358000,4/20/1983,55700,A
USGS,2358000,4/21/1983,47700,A
USGS,2358000,4/22/1983,41400,A
USGS,2358000,4/23/1983,53100,A
USGS,2358000,4/24/1983,57100,A
USGS,2358000,4/25/1983,47500,A
USGS,2358000,4/26/1983,49200,A
USGS,2358000,4/27/1983,48900,A
USGS,2358000,4/28/1983,39300,A
USGS,2358000,4/29/1983,27200,A
USGS,2358000,4/30/1983,25400,A
USGS,2358000,5/1/1983,20600,A
USGS,2358000,5/2/1983,21900,A
USGS,2358000,5/3/1983,24800,A
USGS,2358000,5/4/1983,26700,A
USGS,2358000,5/5/1983,28800,A
USGS,2358000,5/6/1983,29100,A
USGS,2358000,5/7/1983,24000,A
USGS,2358000,5/8/1983,18800,A
USGS,2358000,5/9/1983,18300,A
USGS,2358000,5/10/1983,18300,A
USGS,2358000,5/11/1983,20000,A
USGS,2358000,5/12/1983,22700,A
USGS,2358000,5/13/1983,20800,A
USGS,2358000,5/14/1983,18200,A
USGS,2358000,5/15/1983,18200,A
USGS,2358000,5/16/1983,18300,A
USGS,2358000,5/17/1983,18900,A
USGS,2358000,5/18/1983,24900,A
USGS,2358000,5/19/1983,26800,A
USGS,2358000,5/20/1983,24400,A
USGS,2358000,5/21/1983,28400,A
USGS,2358000,5/22/1983,25400,A
USGS,2358000,5/23/1983,23000,A
USGS,2358000,5/24/1983,28300,A
USGS,2358000,5/25/1983,26800,A
USGS,2358000,5/26/1983,23700,A
USGS,2358000,5/27/1983,23100,A
USGS,2358000,5/28/1983,20500,A
USGS,2358000,5/29/1983,18400,A
USGS,2358000,5/30/1983,17700,A
USGS,2358000,5/31/1983,17100,A
USGS,2358000,6/1/1983,16900,A
USGS,2358000,6/2/1983,18000,A
USGS,2358000,6/3/1983,19400,A
USGS,2358000,6/4/1983,17100,A
USGS,2358000,6/5/1983,17400,A
USGS,2358000,6/6/1983,17100,A
USGS,2358000,6/7/1983,17700,A
USGS,2358000,6/8/1983,21000,A
USGS,2358000,6/9/1983,22600,A
USGS,2358000,6/10/1983,22800,A
USGS,2358000,6/11/1983,20700,A
USGS,2358000,6/12/1983,18100,A
USGS,2358000,6/13/1983,19300,A
USGS,2358000,6/14/1983,19600,A
USGS,2358000,6/15/1983,18700,A
USGS,2358000,6/16/1983,19700,A
USGS,2358000,6/17/1983,18100,A
USGS,2358000,6/18/1983,17600,A
USGS,2358000,6/19/1983,16900,A
USGS,2358000,6/20/1983,16600,A
USGS,2358000,6/21/1983,16400,A
USGS,2358000,6/22/1983,16900,A
USGS,2358000,6/23/1983,17300,A
USGS,2358000,6/24/1983,18400,A
USGS,2358000,6/25/1983,18000,A
USGS,2358000,6/26/1983,18100,A
USGS,2358000,6/27/1983,19400,A
USGS,2358000,6/28/1983,21100,A
USGS,2358000,6/29/1983,30900,A
USGS,2358000,6/30/1983,36900,A
USGS,2358000,7/1/1983,31000,A
USGS,2358000,7/2/1983,26700,A
USGS,2358000,7/3/1983,27800,A
USGS,2358000,7/4/1983,26200,A
USGS,2358000,7/5/1983,21800,A
USGS,2358000,7/6/1983,18100,A
USGS,2358000,7/7/1983,19500,A
USGS,2358000,7/8/1983,20600,A
USGS,2358000,7/9/1983,18300,A
USGS,2358000,7/10/1983,16400,A
USGS,2358000,7/11/1983,16200,A
USGS,2358000,7/12/1983,15100,A
USGS,2358000,7/13/1983,14000,A
USGS,2358000,7/14/1983,14200,A
USGS,2358000,7/15/1983,16900,A
USGS,2358000,7/16/1983,16100,A
USGS,2358000,7/17/1983,16100,A
USGS,2358000,7/18/1983,15000,A
USGS,2358000,7/19/1983,14000,A
USGS,2358000,7/20/1983,13900,A
USGS,2358000,7/21/1983,13900,A
USGS,2358000,7/22/1983,13700,A
USGS,2358000,7/23/1983,13600,A
USGS,2358000,7/24/1983,13800,A
USGS,2358000,7/25/1983,14000,A
USGS,2358000,7/26/1983,14000,A
USGS,2358000,7/27/1983,14000,A
USGS,2358000,7/28/1983,13900,A
USGS,2358000,7/29/1983,13900,A
USGS,2358000,7/30/1983,14100,A
USGS,2358000,7/31/1983,14300,A
USGS,2358000,8/1/1983,12100,A
USGS,2358000,8/2/1983,13400,A
USGS,2358000,8/3/1983,11900,A
USGS,2358000,8/4/1983,11500,A
USGS,2358000,8/5/1983,11300,A
USGS,2358000,8/6/1983,11900,A
USGS,2358000,8/7/1983,12300,A
USGS,2358000,8/8/1983,11600,A
USGS,2358000,8/9/1983,12200,A
USGS,2358000,8/10/1983,14000,A
USGS,2358000,8/11/1983,15700,A
USGS,2358000,8/12/1983,17000,A
USGS,2358000,8/13/1983,15500,A
USGS,2358000,8/14/1983,13700,A
USGS,2358000,8/15/1983,14000,A
USGS,2358000,8/16/1983,13700,A
USGS,2358000,8/17/1983,13700,A
USGS,2358000,8/18/1983,13600,A
USGS,2358000,8/19/1983,13800,A
USGS,2358000,8/20/1983,14000,A
USGS,2358000,8/21/1983,13700,A
USGS,2358000,8/22/1983,13700,A
USGS,2358000,8/23/1983,13800,A
USGS,2358000,8/24/1983,13700,A
USGS,2358000,8/25/1983,13600,A
USGS,2358000,8/26/1983,13600,A
USGS,2358000,8/27/1983,13800,A
USGS,2358000,8/28/1983,13600,A
USGS,2358000,8/29/1983,12600,A
USGS,2358000,8/30/1983,12100,A
USGS,2358000,8/31/1983,11400,A
USGS,2358000,9/1/1983,11400,A
USGS,2358000,9/2/1983,11500,A
USGS,2358000,9/3/1983,12100,A
USGS,2358000,9/4/1983,11600,A
USGS,2358000,9/5/1983,11500,A
USGS,2358000,9/6/1983,11400,A
USGS,2358000,9/7/1983,11300,A
USGS,2358000,9/8/1983,11200,A
USGS,2358000,9/9/1983,11600,A
USGS,2358000,9/10/1983,12900,A
USGS,2358000,9/11/1983,11300,A
USGS,2358000,9/12/1983,11200,A
USGS,2358000,9/13/1983,12200,A
USGS,2358000,9/14/1983,13500,A
USGS,2358000,9/15/1983,15300,A
USGS,2358000,9/16/1983,15700,A
USGS,2358000,9/17/1983,15700,A
USGS,2358000,9/18/1983,15700,A
USGS,2358000,9/19/1983,13700,A
USGS,2358000,9/20/1983,14900,A
USGS,2358000,9/21/1983,15500,A
USGS,2358000,9/22/1983,15600,A
USGS,2358000,9/23/1983,15600,A
USGS,2358000,9/24/1983,15400,A
USGS,2358000,9/25/1983,13700,A
USGS,2358000,9/26/1983,13200,A
USGS,2358000,9/27/1983,13300,A
USGS,2358000,9/28/1983,12500,A
USGS,2358000,9/29/1983,12200,A
USGS,2358000,9/30/1983,11200,A
USGS,2358000,10/1/1983,11100,A
USGS,2358000,10/2/1983,11100,A
USGS,2358000,10/3/1983,11500,A
USGS,2358000,10/4/1983,11200,A
USGS,2358000,10/5/1983,10800,A
USGS,2358000,10/6/1983,12700,A
USGS,2358000,10/7/1983,13000,A
USGS,2358000,10/8/1983,11900,A
USGS,2358000,10/9/1983,10800,A
USGS,2358000,10/10/1983,11000,A
USGS,2358000,10/11/1983,11000,A
USGS,2358000,10/12/1983,10800,A
USGS,2358000,10/13/1983,12300,A
USGS,2358000,10/14/1983,14000,A
USGS,2358000,10/15/1983,13300,A
USGS,2358000,10/16/1983,13300,A
USGS,2358000,10/17/1983,13500,A
USGS,2358000,10/18/1983,13600,A
USGS,2358000,10/19/1983,13500,A
USGS,2358000,10/20/1983,13300,A
USGS,2358000,10/21/1983,13200,A
USGS,2358000,10/22/1983,13800,A
USGS,2358000,10/23/1983,13400,A
USGS,2358000,10/24/1983,13500,A
USGS,2358000,10/25/1983,13500,A
USGS,2358000,10/26/1983,13400,A
USGS,2358000,10/27/1983,13500,A
USGS,2358000,10/28/1983,13400,A
USGS,2358000,10/29/1983,13400,A
USGS,2358000,10/30/1983,13400,A
USGS,2358000,10/31/1983,13500,A
USGS,2358000,11/1/1983,13500,A
USGS,2358000,11/2/1983,13600,A
USGS,2358000,11/3/1983,13500,A
USGS,2358000,11/4/1983,13500,A
USGS,2358000,11/5/1983,13700,A
USGS,2358000,11/6/1983,13800,A
USGS,2358000,11/7/1983,13700,A
USGS,2358000,11/8/1983,13700,A
USGS,2358000,11/9/1983,13600,A
USGS,2358000,11/10/1983,13500,A
USGS,2358000,11/11/1983,13900,A
USGS,2358000,11/12/1983,13900,A
USGS,2358000,11/13/1983,13900,A
USGS,2358000,11/14/1983,14200,A
USGS,2358000,11/15/1983,14400,A
USGS,2358000,11/16/1983,12300,A
USGS,2358000,11/17/1983,11400,A
USGS,2358000,11/18/1983,10800,A
USGS,2358000,11/19/1983,10900,A
USGS,2358000,11/20/1983,11500,A
USGS,2358000,11/21/1983,11400,A
USGS,2358000,11/22/1983,11200,A
USGS,2358000,11/23/1983,11200,A
USGS,2358000,11/24/1983,12800,A
USGS,2358000,11/25/1983,14700,A
USGS,2358000,11/26/1983,14500,A
USGS,2358000,11/27/1983,16700,A
USGS,2358000,11/28/1983,21300,A
USGS,2358000,11/29/1983,27200,A
USGS,2358000,11/30/1983,32600,A
USGS,2358000,12/1/1983,36900,A
USGS,2358000,12/2/1983,37600,A
USGS,2358000,12/3/1983,34600,A
USGS,2358000,12/4/1983,34300,A
USGS,2358000,12/5/1983,38300,A
USGS,2358000,12/6/1983,49100,A
USGS,2358000,12/7/1983,55300,A
USGS,2358000,12/8/1983,61100,A
USGS,2358000,12/9/1983,62600,A
USGS,2358000,12/10/1983,62300,A
USGS,2358000,12/11/1983,63500,A
USGS,2358000,12/12/1983,71200,A
USGS,2358000,12/13/1983,75000,A
USGS,2358000,12/14/1983,69400,A
USGS,2358000,12/15/1983,60400,A
USGS,2358000,12/16/1983,57300,A
USGS,2358000,12/17/1983,55400,A
USGS,2358000,12/18/1983,46400,A
USGS,2358000,12/19/1983,45200,A
USGS,2358000,12/20/1983,46600,A
USGS,2358000,12/21/1983,41400,A
USGS,2358000,12/22/1983,39400,A
USGS,2358000,12/23/1983,35100,A
USGS,2358000,12/24/1983,30200,A
USGS,2358000,12/25/1983,31900,A
USGS,2358000,12/26/1983,30100,A
USGS,2358000,12/27/1983,27900,A
USGS,2358000,12/28/1983,27800,A
USGS,2358000,12/29/1983,39700,A
USGS,2358000,12/30/1983,49000,A
USGS,2358000,12/31/1983,48800,A
USGS,2358000,1/1/1984,46800,A
USGS,2358000,1/2/1984,36600,A
USGS,2358000,1/3/1984,35000,A
USGS,2358000,1/4/1984,42200,A
USGS,2358000,1/5/1984,43800,A
USGS,2358000,1/6/1984,39000,A
USGS,2358000,1/7/1984,31100,A
USGS,2358000,1/8/1984,24100,A
USGS,2358000,1/9/1984,21400,A
USGS,2358000,1/10/1984,24700,A
USGS,2358000,1/11/1984,30100,A
USGS,2358000,1/12/1984,31200,A
USGS,2358000,1/13/1984,31500,A
USGS,2358000,1/14/1984,24600,A
USGS,2358000,1/15/1984,24600,A
USGS,2358000,1/16/1984,29300,A
USGS,2358000,1/17/1984,36300,A
USGS,2358000,1/18/1984,41000,A
USGS,2358000,1/19/1984,45700,A
USGS,2358000,1/20/1984,43200,A
USGS,2358000,1/21/1984,37300,A
USGS,2358000,1/22/1984,35900,A
USGS,2358000,1/23/1984,36800,A
USGS,2358000,1/24/1984,43900,A
USGS,2358000,1/25/1984,53400,A
USGS,2358000,1/26/1984,60200,A
USGS,2358000,1/27/1984,66200,A
USGS,2358000,1/28/1984,69700,A
USGS,2358000,1/29/1984,68100,A
USGS,2358000,1/30/1984,61000,A
USGS,2358000,1/31/1984,52400,A
USGS,2358000,2/1/1984,46600,A
USGS,2358000,2/2/1984,45600,A
USGS,2358000,2/3/1984,43800,A
USGS,2358000,2/4/1984,44200,A
USGS,2358000,2/5/1984,36900,A
USGS,2358000,2/6/1984,32400,A
USGS,2358000,2/7/1984,30200,A
USGS,2358000,2/8/1984,29100,A
USGS,2358000,2/9/1984,30300,A
USGS,2358000,2/10/1984,31700,A
USGS,2358000,2/11/1984,27900,A
USGS,2358000,2/12/1984,23200,A
USGS,2358000,2/13/1984,41200,A
USGS,2358000,2/14/1984,38300,A
USGS,2358000,2/15/1984,37400,A
USGS,2358000,2/16/1984,39600,A
USGS,2358000,2/17/1984,43400,A
USGS,2358000,2/18/1984,44300,A
USGS,2358000,2/19/1984,43600,A
USGS,2358000,2/20/1984,42500,A
USGS,2358000,2/21/1984,41900,A
USGS,2358000,2/22/1984,42000,A
USGS,2358000,2/23/1984,43500,A
USGS,2358000,2/24/1984,41400,A
USGS,2358000,2/25/1984,34800,A
USGS,2358000,2/26/1984,25000,A
USGS,2358000,2/27/1984,28400,A
USGS,2358000,2/28/1984,41000,A
USGS,2358000,2/29/1984,48100,A
USGS,2358000,3/1/1984,49900,A
USGS,2358000,3/2/1984,55900,A
USGS,2358000,3/3/1984,51600,A
USGS,2358000,3/4/1984,40900,A
USGS,2358000,3/5/1984,41800,A
USGS,2358000,3/6/1984,69000,A
USGS,2358000,3/7/1984,75800,A
USGS,2358000,3/8/1984,72200,A
USGS,2358000,3/9/1984,73900,A
USGS,2358000,3/10/1984,71200,A
USGS,2358000,3/11/1984,66400,A
USGS,2358000,3/12/1984,61300,A
USGS,2358000,3/13/1984,57900,A
USGS,2358000,3/14/1984,54400,A
USGS,2358000,3/15/1984,50300,A
USGS,2358000,3/16/1984,46200,A
USGS,2358000,3/17/1984,39700,A
USGS,2358000,3/18/1984,27300,A
USGS,2358000,3/19/1984,27100,A
USGS,2358000,3/20/1984,39400,A
USGS,2358000,3/21/1984,43500,A
USGS,2358000,3/22/1984,47100,A
USGS,2358000,3/23/1984,43000,A
USGS,2358000,3/24/1984,39100,A
USGS,2358000,3/25/1984,38500,A
USGS,2358000,3/26/1984,41600,A
USGS,2358000,3/27/1984,46600,A
USGS,2358000,3/28/1984,51500,A
USGS,2358000,3/29/1984,55200,A
USGS,2358000,3/30/1984,56000,A
USGS,2358000,3/31/1984,51700,A
USGS,2358000,4/1/1984,43500,A
USGS,2358000,4/2/1984,39100,A
USGS,2358000,4/3/1984,44700,A
USGS,2358000,4/4/1984,52300,A
USGS,2358000,4/5/1984,50600,A
USGS,2358000,4/6/1984,45000,A
USGS,2358000,4/7/1984,41400,A
USGS,2358000,4/8/1984,40900,A
USGS,2358000,4/9/1984,40900,A
USGS,2358000,4/10/1984,44300,A
USGS,2358000,4/11/1984,38900,A
USGS,2358000,4/12/1984,38200,A
USGS,2358000,4/13/1984,37100,A
USGS,2358000,4/14/1984,35000,A
USGS,2358000,4/15/1984,36100,A
USGS,2358000,4/16/1984,31900,A
USGS,2358000,4/17/1984,30000,A
USGS,2358000,4/18/1984,32200,A
USGS,2358000,4/19/1984,29400,A
USGS,2358000,4/20/1984,29000,A
USGS,2358000,4/21/1984,28800,A
USGS,2358000,4/22/1984,25700,A
USGS,2358000,4/23/1984,27300,A
USGS,2358000,4/24/1984,32800,A
USGS,2358000,4/25/1984,39500,A
USGS,2358000,4/26/1984,39400,A
USGS,2358000,4/27/1984,37800,A
USGS,2358000,4/28/1984,36800,A
USGS,2358000,4/29/1984,33700,A
USGS,2358000,4/30/1984,32800,A
USGS,2358000,5/1/1984,32100,A
USGS,2358000,5/2/1984,29800,A
USGS,2358000,5/3/1984,31100,A
USGS,2358000,5/4/1984,42100,A
USGS,2358000,5/5/1984,50400,A
USGS,2358000,5/6/1984,52600,A
USGS,2358000,5/7/1984,58800,A
USGS,2358000,5/8/1984,55100,A
USGS,2358000,5/9/1984,56400,A
USGS,2358000,5/10/1984,51800,A
USGS,2358000,5/11/1984,46100,A
USGS,2358000,5/12/1984,38600,A
USGS,2358000,5/13/1984,32700,A
USGS,2358000,5/14/1984,29700,A
USGS,2358000,5/15/1984,27900,A
USGS,2358000,5/16/1984,29000,A
USGS,2358000,5/17/1984,26700,A
USGS,2358000,5/18/1984,20400,A
USGS,2358000,5/19/1984,18800,A
USGS,2358000,5/20/1984,18700,A
USGS,2358000,5/21/1984,18200,A
USGS,2358000,5/22/1984,18000,A
USGS,2358000,5/23/1984,18800,A
USGS,2358000,5/24/1984,18400,A
USGS,2358000,5/25/1984,18800,A
USGS,2358000,5/26/1984,22400,A
USGS,2358000,5/27/1984,20500,A
USGS,2358000,5/28/1984,21700,A
USGS,2358000,5/29/1984,30400,A
USGS,2358000,5/30/1984,32700,A
USGS,2358000,5/31/1984,35400,A
USGS,2358000,6/1/1984,36600,A
USGS,2358000,6/2/1984,31700,A
USGS,2358000,6/3/1984,22200,A
USGS,2358000,6/4/1984,20700,A
USGS,2358000,6/5/1984,21800,A
USGS,2358000,6/6/1984,22600,A
USGS,2358000,6/7/1984,20900,A
USGS,2358000,6/8/1984,19400,A
USGS,2358000,6/9/1984,18100,A
USGS,2358000,6/10/1984,18200,A
USGS,2358000,6/11/1984,17900,A
USGS,2358000,6/12/1984,17200,A
USGS,2358000,6/13/1984,15200,A
USGS,2358000,6/14/1984,14700,A
USGS,2358000,6/15/1984,14700,A
USGS,2358000,6/16/1984,14700,A
USGS,2358000,6/17/1984,14500,A
USGS,2358000,6/18/1984,15200,A
USGS,2358000,6/19/1984,15500,A
USGS,2358000,6/20/1984,15900,A
USGS,2358000,6/21/1984,15000,A
USGS,2358000,6/22/1984,14000,A
USGS,2358000,6/23/1984,14100,A
USGS,2358000,6/24/1984,14100,A
USGS,2358000,6/25/1984,13600,A
USGS,2358000,6/26/1984,13100,A
USGS,2358000,6/27/1984,13000,A
USGS,2358000,6/28/1984,13000,A
USGS,2358000,6/29/1984,13400,A
USGS,2358000,6/30/1984,13700,A
USGS,2358000,7/1/1984,12800,A
USGS,2358000,7/2/1984,13600,A
USGS,2358000,7/3/1984,14300,A
USGS,2358000,7/4/1984,14400,A
USGS,2358000,7/5/1984,14000,A
USGS,2358000,7/6/1984,13600,A
USGS,2358000,7/7/1984,13500,A
USGS,2358000,7/8/1984,13500,A
USGS,2358000,7/9/1984,13600,A
USGS,2358000,7/10/1984,13600,A
USGS,2358000,7/11/1984,13500,A
USGS,2358000,7/12/1984,13600,A
USGS,2358000,7/13/1984,13500,A
USGS,2358000,7/14/1984,13400,A
USGS,2358000,7/15/1984,13500,A
USGS,2358000,7/16/1984,13800,A
USGS,2358000,7/17/1984,13800,A
USGS,2358000,7/18/1984,13800,A
USGS,2358000,7/19/1984,13700,A
USGS,2358000,7/20/1984,13900,A
USGS,2358000,7/21/1984,14400,A
USGS,2358000,7/22/1984,17000,A
USGS,2358000,7/23/1984,16200,A
USGS,2358000,7/24/1984,20800,A
USGS,2358000,7/25/1984,21500,A
USGS,2358000,7/26/1984,20200,A
USGS,2358000,7/27/1984,18400,A
USGS,2358000,7/28/1984,18000,A
USGS,2358000,7/29/1984,18100,A
USGS,2358000,7/30/1984,19800,A
USGS,2358000,7/31/1984,26200,A
USGS,2358000,8/1/1984,36700,A
USGS,2358000,8/2/1984,49400,A
USGS,2358000,8/3/1984,58300,A
USGS,2358000,8/4/1984,60800,A
USGS,2358000,8/5/1984,56500,A
USGS,2358000,8/6/1984,55400,A
USGS,2358000,8/7/1984,48700,A
USGS,2358000,8/8/1984,44000,A
USGS,2358000,8/9/1984,42400,A
USGS,2358000,8/10/1984,35800,A
USGS,2358000,8/11/1984,26900,A
USGS,2358000,8/12/1984,23200,A
USGS,2358000,8/13/1984,20500,A
USGS,2358000,8/14/1984,19200,A
USGS,2358000,8/15/1984,19600,A
USGS,2358000,8/16/1984,21600,A
USGS,2358000,8/17/1984,19900,A
USGS,2358000,8/18/1984,20100,A
USGS,2358000,8/19/1984,19300,A
USGS,2358000,8/20/1984,24100,A
USGS,2358000,8/21/1984,24300,A
USGS,2358000,8/22/1984,23600,A
USGS,2358000,8/23/1984,24600,A
USGS,2358000,8/24/1984,26700,A
USGS,2358000,8/25/1984,21300,A
USGS,2358000,8/26/1984,18800,A
USGS,2358000,8/27/1984,18900,A
USGS,2358000,8/28/1984,18900,A
USGS,2358000,8/29/1984,19000,A
USGS,2358000,8/30/1984,18300,A
USGS,2358000,8/31/1984,17800,A
USGS,2358000,9/1/1984,17800,A
USGS,2358000,9/2/1984,18100,A
USGS,2358000,9/3/1984,18400,A
USGS,2358000,9/4/1984,18400,A
USGS,2358000,9/5/1984,18500,A
USGS,2358000,9/6/1984,18400,A
USGS,2358000,9/7/1984,18100,A
USGS,2358000,9/8/1984,18000,A
USGS,2358000,9/9/1984,18000,A
USGS,2358000,9/10/1984,18100,A
USGS,2358000,9/11/1984,18300,A
USGS,2358000,9/12/1984,17400,A
USGS,2358000,9/13/1984,16200,A
USGS,2358000,9/14/1984,16200,A
USGS,2358000,9/15/1984,15300,A
USGS,2358000,9/16/1984,14000,A
USGS,2358000,9/17/1984,14100,A
USGS,2358000,9/18/1984,14200,A
USGS,2358000,9/19/1984,14000,A
USGS,2358000,9/20/1984,14000,A
USGS,2358000,9/21/1984,14000,A
USGS,2358000,9/22/1984,13700,A
USGS,2358000,9/23/1984,12900,A
USGS,2358000,9/24/1984,12800,A
USGS,2358000,9/25/1984,10500,A
USGS,2358000,9/26/1984,10300,A
USGS,2358000,9/27/1984,10500,A
USGS,2358000,9/28/1984,10500,A
USGS,2358000,9/29/1984,10600,A
USGS,2358000,9/30/1984,10500,A
USGS,2358000,10/1/1984,10800,A
USGS,2358000,10/2/1984,10800,A
USGS,2358000,10/3/1984,10800,A
USGS,2358000,10/4/1984,11000,A
USGS,2358000,10/5/1984,10800,A
USGS,2358000,10/6/1984,10700,A
USGS,2358000,10/7/1984,10800,A
USGS,2358000,10/8/1984,10700,A
USGS,2358000,10/9/1984,10700,A
USGS,2358000,10/10/1984,10700,A
USGS,2358000,10/11/1984,10700,A
USGS,2358000,10/12/1984,10800,A
USGS,2358000,10/13/1984,10800,A
USGS,2358000,10/14/1984,10800,A
USGS,2358000,10/15/1984,10800,A
USGS,2358000,10/16/1984,10800,A
USGS,2358000,10/17/1984,10800,A
USGS,2358000,10/18/1984,10800,A
USGS,2358000,10/19/1984,10900,A
USGS,2358000,10/20/1984,10900,A
USGS,2358000,10/21/1984,11300,A
USGS,2358000,10/22/1984,10900,A
USGS,2358000,10/23/1984,10900,A
USGS,2358000,10/24/1984,10800,A
USGS,2358000,10/25/1984,10800,A
USGS,2358000,10/26/1984,11000,A
USGS,2358000,10/27/1984,10800,A
USGS,2358000,10/28/1984,11000,A
USGS,2358000,10/29/1984,11100,A
USGS,2358000,10/30/1984,11000,A
USGS,2358000,10/31/1984,10600,A
USGS,2358000,11/1/1984,10900,A
USGS,2358000,11/2/1984,11000,A
USGS,2358000,11/3/1984,10800,A
USGS,2358000,11/4/1984,11100,A
USGS,2358000,11/5/1984,11900,A
USGS,2358000,11/6/1984,11000,A
USGS,2358000,11/7/1984,10800,A
USGS,2358000,11/8/1984,10600,A
USGS,2358000,11/9/1984,10800,A
USGS,2358000,11/10/1984,10800,A
USGS,2358000,11/11/1984,10800,A
USGS,2358000,11/12/1984,10900,A
USGS,2358000,11/13/1984,11100,A
USGS,2358000,11/14/1984,10900,A
USGS,2358000,11/15/1984,10800,A
USGS,2358000,11/16/1984,10800,A
USGS,2358000,11/17/1984,10800,A
USGS,2358000,11/18/1984,10900,A
USGS,2358000,11/19/1984,10900,A
USGS,2358000,11/20/1984,10900,A
USGS,2358000,11/21/1984,10900,A
USGS,2358000,11/22/1984,10800,A
USGS,2358000,11/23/1984,10800,A
USGS,2358000,11/24/1984,10900,A
USGS,2358000,11/25/1984,10800,A
USGS,2358000,11/26/1984,10900,A
USGS,2358000,11/27/1984,10300,A
USGS,2358000,11/28/1984,11100,A
USGS,2358000,11/29/1984,12300,A
USGS,2358000,11/30/1984,12900,A
USGS,2358000,12/1/1984,12900,A
USGS,2358000,12/2/1984,12900,A
USGS,2358000,12/3/1984,12900,A
USGS,2358000,12/4/1984,12900,A
USGS,2358000,12/5/1984,12900,A
USGS,2358000,12/6/1984,12900,A
USGS,2358000,12/7/1984,12900,A
USGS,2358000,12/8/1984,12900,A
USGS,2358000,12/9/1984,12900,A
USGS,2358000,12/10/1984,12900,A
USGS,2358000,12/11/1984,12900,A
USGS,2358000,12/12/1984,14100,A
USGS,2358000,12/13/1984,15900,A
USGS,2358000,12/14/1984,15200,A
USGS,2358000,12/15/1984,14200,A
USGS,2358000,12/16/1984,14800,A
USGS,2358000,12/17/1984,14900,A
USGS,2358000,12/18/1984,14800,A
USGS,2358000,12/19/1984,14300,A
USGS,2358000,12/20/1984,13900,A
USGS,2358000,12/21/1984,13900,A
USGS,2358000,12/22/1984,13900,A
USGS,2358000,12/23/1984,13800,A
USGS,2358000,12/24/1984,13800,A
USGS,2358000,12/25/1984,13800,A
USGS,2358000,12/26/1984,13900,A
USGS,2358000,12/27/1984,13900,A
USGS,2358000,12/28/1984,13500,A
USGS,2358000,12/29/1984,12900,A
USGS,2358000,12/30/1984,12800,A
USGS,2358000,12/31/1984,12900,A
USGS,2358000,1/1/1985,12900,A
USGS,2358000,1/2/1985,13100,A
USGS,2358000,1/3/1985,13700,A
USGS,2358000,1/4/1985,13500,A
USGS,2358000,1/5/1985,13100,A
USGS,2358000,1/6/1985,13200,A
USGS,2358000,1/7/1985,13100,A
USGS,2358000,1/8/1985,13000,A
